image_name,exercise_name,elbow_position,elbow_correctness,knee_position,knee_correctness,LKnee_angle,RKnee_angle,LElbow_angle,RElbow_angle,0x,0y,0z,0v,1x,1y,1z,1v,2x,2y,2z,2v,3x,3y,3z,3v,4x,4y,4z,4v,5x,5y,5z,5v,6x,6y,6z,6v,7x,7y,7z,7v,8x,8y,8z,8v,9x,9y,9z,9v,10x,10y,10z,10v,11x,11y,11z,11v,12x,12y,12z,12v,13x,13y,13z,13v,14x,14y,14z,14v,15x,15y,15z,15v,16x,16y,16z,16v,17x,17y,17z,17v,18x,18y,18z,18v,19x,19y,19z,19v,20x,20y,20z,20v,21x,21y,21z,21v,22x,22y,22z,22v,23x,23y,23z,23v,24x,24y,24z,24v,25x,25y,25z,25v,26x,26y,26z,26v,27x,27y,27z,27v,28x,28y,28z,28v,29x,29y,29z,29v,30x,30y,30z,30v,31x,31y,31z,31v,32x,32y,32z,32v
plank_1.jpg,pushup,up,incorrect,floored,incorrect,155.191001252777,144.0536943554188,104.29689124381514,72.53840514643267,0.6404617428779602,0.7745147347450256,0.22690217196941376,0.9998465776443481,0.6495063304901123,0.7644082307815552,0.2397346794605255,0.9998205304145813,0.6490278244018555,0.7626477479934692,0.23966407775878906,0.9998452663421631,0.648489236831665,0.7605814933776855,0.23962339758872986,0.9998912811279297,0.6492874622344971,0.7645618915557861,0.20249485969543457,0.9998106360435486,0.6487532258033752,0.763047993183136,0.20247063040733337,0.9998383522033691,0.6481835842132568,0.7612180709838867,0.20239794254302979,0.9998754262924194,0.6386212706565857,0.743736743927002,0.2900835871696472,0.9997074007987976,0.6389560699462891,0.7482231259346008,0.1269816905260086,0.9997177720069885,0.6285831332206726,0.7711250185966492,0.25203004479408264,0.9990372657775879,0.6282396912574768,0.7708542346954346,0.2033378630876541,0.9988742470741272,0.5613870620727539,0.7181926965713501,0.37969571352005005,0.9980555772781372,0.569767951965332,0.7719730138778687,0.023629402741789818,0.9997296929359436,0.5452747941017151,0.8194345235824585,0.4363826811313629,0.2711251378059387,0.5619592666625977,0.9180759191513062,0.05401115491986275,0.7699812054634094,0.617391049861908,0.8505516052246094,0.502329409122467,0.427606463432312,0.6536083221435547,0.8945406079292297,0.19073522090911865,0.9307335019111633,0.6512572169303894,0.839171290397644,0.5363502502441406,0.39185476303100586,0.6770787239074707,0.8970735669136047,0.17968441545963287,0.9309212565422058,0.6522618532180786,0.8443363904953003,0.5377981066703796,0.37790367007255554,0.6753412485122681,0.8814603686332703,0.19359345734119415,0.9198364019393921,0.6400546431541443,0.8506499528884888,0.5050926208496094,0.39061689376831055,0.6668095588684082,0.8783286809921265,0.1993795931339264,0.8921570777893066,0.39410775899887085,0.6945773363113403,0.12120546400547028,0.9996592998504639,0.4058096408843994,0.7473756670951843,-0.12127278000116348,0.9999085664749146,0.2692776322364807,0.7892281413078308,0.2529508173465729,0.26754868030548096,0.284784197807312,0.8351365327835083,-0.24144360423088074,0.9714846611022949,0.1413029432296753,0.8172756433486938,0.2705049514770508,0.5527783632278442,0.11844432353973389,0.83514004945755,-0.3981470763683319,0.9846174716949463,0.10776350647211075,0.8047029376029968,0.2683417797088623,0.5846118927001953,0.08809736371040344,0.8167659640312195,-0.4178333878517151,0.9798288941383362,0.12774652242660522,0.8711074590682983,0.2491343468427658,0.721521258354187,0.10153546184301376,0.9011451601982117,-0.49271160364151,0.9826844334602356
plank_100.jpg,pushup,up,incorrect,floored,incorrect,156.00508901294472,115.84400692652981,174.6423968756913,169.86329592041824,0.2761354446411133,0.30383333563804626,-0.8801518678665161,0.999854326248169,0.277068555355072,0.2795405387878418,-0.8921843767166138,0.9998270869255066,0.2815479040145874,0.27688825130462646,-0.8922097682952881,0.9998427033424377,0.28659147024154663,0.273823082447052,-0.8923593163490295,0.9998906254768372,0.2687128782272339,0.2813994288444519,-0.851711630821228,0.9998182058334351,0.2671375274658203,0.2803969383239746,-0.8519263863563538,0.9998371601104736,0.26560989022254944,0.27940791845321655,-0.8521321415901184,0.9998769760131836,0.3134928345680237,0.2572275698184967,-0.8542647957801819,0.9997007846832275,0.28310054540634155,0.26726603507995605,-0.673503041267395,0.9997114539146423,0.2968342900276184,0.31163156032562256,-0.8578299283981323,0.9991248846054077,0.28601157665252686,0.3161545991897583,-0.805568277835846,0.9989802837371826,0.41147488355636597,0.31901443004608154,-0.8320332765579224,0.9982464909553528,0.32731378078460693,0.30649280548095703,-0.4368838667869568,0.9997519850730896,0.42421337962150574,0.5301474928855896,-0.9078438878059387,0.3437017798423767,0.3554515838623047,0.4814092218875885,-0.3497945964336395,0.7770242691040039,0.41699743270874023,0.7471087574958801,-0.9458423256874084,0.4846125841140747,0.35266944766044617,0.6410931348800659,-0.38545259833335876,0.9301465153694153,0.40188249945640564,0.777978241443634,-1.0396044254302979,0.45215222239494324,0.335244357585907,0.6615523099899292,-0.4019671082496643,0.9247902035713196,0.39137351512908936,0.7801961898803711,-1.0260275602340698,0.4395996928215027,0.3401545286178589,0.6732828617095947,-0.46828654408454895,0.9151384830474854,0.3907718360424042,0.7612863183021545,-0.9433875679969788,0.4504181444644928,0.3555925190448761,0.6655464768409729,-0.41103702783584595,0.8891417384147644,0.5186648964881897,0.4426250159740448,-0.09119407087564468,0.9996930360794067,0.4445384740829468,0.4206746220588684,0.09062814712524414,0.9999095797538757,0.6246123909950256,0.5643270015716553,-0.05457674711942673,0.3404267430305481,0.35240453481674194,0.4469844400882721,0.2570417821407318,0.9293308258056641,0.7740916013717651,0.6339157819747925,0.13125522434711456,0.5971068739891052,0.3244156241416931,0.6072421073913574,0.6875563263893127,0.9464643001556396,0.7980779409408569,0.6420342922210693,0.14564967155456543,0.6243892908096313,0.34092977643013,0.6360503435134888,0.7287129163742065,0.9367547631263733,0.8071237802505493,0.6567251682281494,0.0040065874345600605,0.7483201026916504,0.25508373975753784,0.6495218276977539,0.6624673008918762,0.9470991492271423
plank_1001.jpg,pushup,up,incorrect,floored,incorrect,156.75029126771807,145.72662015909484,143.13785926195993,107.74065557814411,0.5984801650047302,0.7666869163513184,-0.347322553396225,0.9995372891426086,0.6048887968063354,0.7548423409461975,-0.3361823856830597,0.9994074702262878,0.6043896675109863,0.7536979913711548,-0.33632197976112366,0.9994463920593262,0.6038815975189209,0.7523464560508728,-0.3364572525024414,0.9996381402015686,0.6029951572418213,0.7533695697784424,-0.3714032471179962,0.9994561076164246,0.6011885404586792,0.7511338591575623,-0.3714739978313446,0.9995369911193848,0.599076509475708,0.7485036849975586,-0.3715022802352905,0.9996241927146912,0.588262677192688,0.7340511679649353,-0.24086305499076843,0.9993371367454529,0.5822442173957825,0.7319054007530212,-0.39802229404449463,0.9992842674255371,0.5862799286842346,0.7685089707374573,-0.30487754940986633,0.9987660050392151,0.5831572413444519,0.7658880352973938,-0.35137856006622314,0.9986066222190857,0.5408002138137817,0.729002833366394,-0.09576670080423355,0.9975385665893555,0.5018030405044556,0.7535147666931152,-0.41010576486587524,0.9994044899940491,0.5608569383621216,0.8303001523017883,-0.05179298669099808,0.34888002276420593,0.5258133411407471,0.87871915102005,-0.4249242842197418,0.797467827796936,0.6061118245124817,0.8709595799446106,-0.13657265901565552,0.47263747453689575,0.6103402376174927,0.8889254331588745,-0.37753310799598694,0.9325751066207886,0.6278666257858276,0.8585710525512695,-0.1468072086572647,0.4383288025856018,0.6361333131790161,0.8881646394729614,-0.42732563614845276,0.9252288341522217,0.6291120052337646,0.8594420552253723,-0.1706458181142807,0.4273509383201599,0.6334580183029175,0.8706609606742859,-0.42242249846458435,0.9160633683204651,0.6192047595977783,0.8569685220718384,-0.1495017409324646,0.44018033146858215,0.622963547706604,0.8682714700698853,-0.3784789443016052,0.8908019661903381,0.3566495478153229,0.6949634552001953,0.11550750583410263,0.9996244311332703,0.3383689820766449,0.7134577631950378,-0.11516763269901276,0.9998390078544617,0.2317664921283722,0.7913979291915894,0.04954834654927254,0.3225601613521576,0.24344715476036072,0.8095605969429016,-0.16736099123954773,0.9324586391448975,0.0837603509426117,0.8294697999954224,0.10053405910730362,0.5648422241210938,0.07514628767967224,0.8425214886665344,-0.14773093163967133,0.947939395904541,0.06558176875114441,0.8077422380447388,0.10391990840435028,0.6000747084617615,0.05650436878204346,0.8140214681625366,-0.15058553218841553,0.9386621117591858,0.08390665054321289,0.8950511813163757,0.02907421812415123,0.7146897912025452,0.06791448593139648,0.9094389081001282,-0.2501376271247864,0.9460696578025818
plank_1002.jpg,pushup,up,incorrect,floored,incorrect,157.44168725173347,146.0070697469749,116.90889222717337,112.03920628918463,0.5985302329063416,0.7637678384780884,-0.08776814490556717,0.9993439316749573,0.6042078733444214,0.7547157406806946,-0.06887192279100418,0.9992777705192566,0.6034282445907593,0.7536035776138306,-0.06901798397302628,0.9993417263031006,0.602564811706543,0.7522609829902649,-0.06912204623222351,0.9995697140693665,0.6028774976730347,0.7533596158027649,-0.10393762588500977,0.9993216395378113,0.6011607646942139,0.7511556148529053,-0.1039988249540329,0.9994295835494995,0.5990821719169617,0.7486608028411865,-0.10409210622310638,0.999554455280304,0.5865321755409241,0.7345622777938843,0.026738151907920837,0.9992391467094421,0.582229733467102,0.7331271767616272,-0.12970268726348877,0.999180018901825,0.5861901044845581,0.763933539390564,-0.04814329370856285,0.9983867406845093,0.5833677053451538,0.7621827125549316,-0.0944705680012703,0.9982689023017883,0.5326035022735596,0.7371575236320496,0.13192816078662872,0.9971864819526672,0.516809344291687,0.7483246922492981,-0.18994095921516418,0.9993237257003784,0.5379852056503296,0.8339303135871887,0.12094619125127792,0.3506869077682495,0.5227802991867065,0.8578327298164368,-0.20436768233776093,0.8077587485313416,0.605765163898468,0.8637201189994812,0.0579354390501976,0.4513205885887146,0.6128529906272888,0.8887035250663757,-0.1196226254105568,0.9177207946777344,0.6297310590744019,0.8563111424446106,0.05687078833580017,0.4147225618362427,0.6385600566864014,0.88823401927948,-0.1508740484714508,0.9065693616867065,0.6312795281410217,0.8583055734634399,0.05517110973596573,0.40320220589637756,0.6363576650619507,0.8711036443710327,-0.13897281885147095,0.8949211835861206,0.6201680302619934,0.8528064489364624,0.05441846325993538,0.4146536886692047,0.6257122755050659,0.8682790994644165,-0.11550706624984741,0.8680458068847656,0.3554336428642273,0.6958591341972351,0.11523254960775375,0.9996238350868225,0.35781437158584595,0.6931344270706177,-0.11488862335681915,0.9998340606689453,0.23338958621025085,0.7944643497467041,-0.018684973940253258,0.31818243861198425,0.25634709000587463,0.8051815032958984,-0.2937535345554352,0.9371072053909302,0.08551228791475296,0.8379255533218384,-0.05549822375178337,0.5602558255195618,0.07890085875988007,0.8489103317260742,-0.37780699133872986,0.9512287378311157,0.06316007673740387,0.8298872113227844,-0.0610789880156517,0.6039584875106812,0.0542929582297802,0.8228577375411987,-0.3887769281864166,0.9419540762901306,0.08253651112318039,0.8984015583992004,-0.16242319345474243,0.7129063010215759,0.06793485581874847,0.9105812311172485,-0.5068111419677734,0.9489942193031311
plank_1003.jpg,pushup,up,incorrect,floored,incorrect,157.7908027297866,146.65906496548624,109.3885424817537,104.83750733906616,0.5991419553756714,0.7638598680496216,-0.11519583314657211,0.9992826581001282,0.6042347550392151,0.7559071183204651,-0.09469137340784073,0.9992672801017761,0.6034389734268188,0.754967451095581,-0.09483823925256729,0.9993281364440918,0.6025775671005249,0.7538295984268188,-0.09495530277490616,0.9995609521865845,0.6030513644218445,0.7547748684883118,-0.1337263137102127,0.9993045926094055,0.6014437675476074,0.7529770135879517,-0.13379278779029846,0.9994113445281982,0.5995566248893738,0.7508713006973267,-0.13382992148399353,0.9995461702346802,0.5865569710731506,0.7369617819786072,0.006775639019906521,0.9992440342903137,0.5825895071029663,0.7360762357711792,-0.16880719363689423,0.9991804957389832,0.5864965319633484,0.7640604972839355,-0.07358678430318832,0.9983323216438293,0.5841020345687866,0.7623088359832764,-0.12520527839660645,0.9982113838195801,0.530204176902771,0.740547776222229,0.12300626933574677,0.9969891309738159,0.5262037515640259,0.7477200031280518,-0.22742123901844025,0.999258816242218,0.5415899157524109,0.8346282839775085,0.14428773522377014,0.3462388217449188,0.5232094526290894,0.8612391352653503,-0.24140942096710205,0.8198397159576416,0.6120408773422241,0.8502315282821655,0.10147057473659515,0.42489495873451233,0.6145457625389099,0.8880316019058228,-0.12708193063735962,0.9086193442344666,0.6304810643196106,0.8528388738632202,0.10375212132930756,0.38880017399787903,0.6391445994377136,0.8872879147529602,-0.15683910250663757,0.8947091698646545,0.6317905187606812,0.8504581451416016,0.09770256280899048,0.37755274772644043,0.6375426054000854,0.8710535764694214,-0.1459481418132782,0.881816029548645,0.6205545663833618,0.8432220220565796,0.09577152878046036,0.388052761554718,0.6272584795951843,0.8681797981262207,-0.12299545109272003,0.8528705835342407,0.354002445936203,0.6966038942337036,0.11852046102285385,0.9996122121810913,0.35767316818237305,0.690291166305542,-0.11821845918893814,0.9998155832290649,0.2341049462556839,0.7947019338607788,-0.0066056204959750175,0.31935781240463257,0.2552901804447174,0.8015183210372925,-0.28115203976631165,0.9414754509925842,0.09363637119531631,0.8378626704216003,-0.02864963933825493,0.55890291929245,0.08087966591119766,0.8451005816459656,-0.35221028327941895,0.9541279077529907,0.06456653773784637,0.825191855430603,-0.03354386240243912,0.6071687340736389,0.05434098839759827,0.8237439393997192,-0.36314690113067627,0.9447123408317566,0.08078889548778534,0.8988135457038879,-0.1259286254644394,0.7127830982208252,0.0668369010090828,0.9105738401412964,-0.4754520356655121,0.9516382217407227
plank_1004.jpg,pushup,up,incorrect,unfloored,correct,128.88899257714243,173.84009681011943,142.36234268283104,178.03107173834414,0.38898295164108276,0.5578144788742065,-0.6481966376304626,0.9989619255065918,0.3930153548717499,0.5676207542419434,-0.6772976517677307,0.9990485906600952,0.391288161277771,0.5721526741981506,-0.6772689819335938,0.9991296529769897,0.3894854187965393,0.5766578316688538,-0.6774412989616394,0.9993282556533813,0.39971640706062317,0.5586822032928467,-0.6568180918693542,0.9989491701126099,0.40238282084465027,0.5566743612289429,-0.6570485830307007,0.9990304708480835,0.40506139397621155,0.5546232461929321,-0.6572681665420532,0.999122142791748,0.390811562538147,0.597900927066803,-0.6834840774536133,0.9991982579231262,0.41158339381217957,0.5656651258468628,-0.5855737328529358,0.9989004731178284,0.38216787576675415,0.570785641670227,-0.6339828968048096,0.9979676604270935,0.3880859613418579,0.5611846446990967,-0.6061888337135315,0.9977919459342957,0.3682079613208771,0.6437231302261353,-0.583031177520752,0.9970942139625549,0.4297449290752411,0.587611198425293,-0.41625702381134033,0.9992222785949707,0.3533676862716675,0.6017271280288696,-0.546675443649292,0.3932448923587799,0.42992502450942993,0.5097660422325134,-0.37199023365974426,0.766202986240387,0.38297730684280396,0.5115395188331604,-0.4670194387435913,0.4379001259803772,0.42759573459625244,0.43711593747138977,-0.39640146493911743,0.8619440793991089,0.3805588483810425,0.4872523844242096,-0.4941885769367218,0.3964149057865143,0.43044790625572205,0.4152895212173462,-0.366752564907074,0.8555829524993896,0.39938420057296753,0.4855346083641052,-0.48157235980033875,0.3836721181869507,0.4295242726802826,0.4157426953315735,-0.4550029933452606,0.8437498211860657,0.3984244465827942,0.4975202679634094,-0.460257351398468,0.38819602131843567,0.42424482107162476,0.42527851462364197,-0.4189714193344116,0.819760262966156,0.2923758924007416,0.6422388553619385,-0.0687754824757576,0.9996389746665955,0.33261802792549133,0.619966447353363,0.06858591735363007,0.9998056292533875,0.20099131762981415,0.6658373475074768,-0.17371472716331482,0.3773404359817505,0.3180946111679077,0.6028121709823608,0.1210557147860527,0.896184504032135,0.15763241052627563,0.7613787055015564,-0.09194298088550568,0.5930823683738708,0.2750379145145416,0.5391998291015625,0.22438883781433105,0.9263618588447571,0.1552668958902359,0.7811418175697327,-0.0854182317852974,0.6299328804016113,0.26369139552116394,0.5379405617713928,0.2353491485118866,0.9209498763084412,0.1394062340259552,0.7724621891975403,-0.1381056159734726,0.7219774723052979,0.28541773557662964,0.4934011697769165,0.22990678250789642,0.9125880599021912
plank_1005.jpg,pushup,up,incorrect,floored,incorrect,161.96435289736013,76.80745117545877,104.00164210518535,120.90579238281323,0.5893835425376892,0.7368110418319702,0.13388404250144958,0.9988459944725037,0.5948813557624817,0.7281509637832642,0.13822941482067108,0.9989827275276184,0.594239354133606,0.7271054983139038,0.1381567418575287,0.9990734457969666,0.5936036705970764,0.7257744073867798,0.13808965682983398,0.9992882609367371,0.5928499102592468,0.7279123067855835,0.11014150083065033,0.9989057183265686,0.5907742977142334,0.726790189743042,0.11007152497768402,0.999015212059021,0.5884116888046265,0.7253939509391785,0.109918013215065,0.9991229772567749,0.5743284225463867,0.7134982943534851,0.15965719521045685,0.9990527033805847,0.5647311210632324,0.7150777578353882,0.03843783587217331,0.9988028407096863,0.5746458172798157,0.738283634185791,0.1497807651758194,0.9972291588783264,0.5705264806747437,0.737716794013977,0.11215243488550186,0.9970728158950806,0.5194202661514282,0.6928327679634094,0.2586793899536133,0.9966338872909546,0.40556129813194275,0.742046594619751,-0.05859653279185295,0.9992406368255615,0.5142723321914673,0.7908430099487305,0.354390412569046,0.3770788311958313,0.5022174715995789,0.8772629499435425,0.0024296327028423548,0.7693746089935303,0.592735767364502,0.8148441314697266,0.46177035570144653,0.4342736303806305,0.6030853390693665,0.8690544962882996,0.16040191054344177,0.8557815551757812,0.6134771108627319,0.7949102520942688,0.49940428137779236,0.3925554156303406,0.6294342875480652,0.8715052604675293,0.15368591248989105,0.8498699069023132,0.6167131662368774,0.7992956638336182,0.5039101839065552,0.38166123628616333,0.6274704337120056,0.8528376817703247,0.1525624543428421,0.8380411267280579,0.6064327955245972,0.8145796656608582,0.46703171730041504,0.38311657309532166,0.6167875528335571,0.8485430479049683,0.16367903351783752,0.8113314509391785,0.3037868142127991,0.6634131669998169,0.09570513665676117,0.9995940327644348,0.22707906365394592,0.6854867339134216,-0.0954645425081253,0.9998037815093994,0.19917725026607513,0.7554327249526978,0.2208297997713089,0.35244321823120117,0.2663446366786957,0.7855764627456665,-0.16310173273086548,0.9027360081672668,0.13124889135360718,0.7846883535385132,0.3314979374408722,0.5667857527732849,0.12407064437866211,0.8061487078666687,-0.22211742401123047,0.9302761554718018,0.09593088924884796,0.7791631817817688,0.34129083156585693,0.6005838513374329,0.0942930206656456,0.7903095483779907,-0.23134395480155945,0.9225054979324341,0.11801807582378387,0.8388663530349731,0.3071874976158142,0.7010252475738525,0.1125296950340271,0.878659725189209,-0.3169739544391632,0.9161772727966309
plank_1007.jpg,pushup,up,incorrect,floored,incorrect,155.26979333135424,153.85411327360183,110.07017716053218,96.47105650935015,0.5972148180007935,0.7691677808761597,-0.29508304595947266,0.998411238193512,0.6042617559432983,0.7593281269073486,-0.28667548298835754,0.9984347224235535,0.6036977767944336,0.7580624222755432,-0.28680557012557983,0.9985411167144775,0.603104829788208,0.7563776969909668,-0.286926805973053,0.9989326000213623,0.6028649210929871,0.7584268450737,-0.32574790716171265,0.9984366297721863,0.6012945771217346,0.756676197052002,-0.3258434236049652,0.9986442923545837,0.5995898246765137,0.7546279430389404,-0.32590216398239136,0.9988312721252441,0.5882948637008667,0.7385822534561157,-0.19622792303562164,0.9984431862831116,0.5843687057495117,0.7395325899124146,-0.3721662759780884,0.9983387589454651,0.583494246006012,0.7678599953651428,-0.25252920389175415,0.9967281222343445,0.5817350149154663,0.7661678194999695,-0.30457425117492676,0.9966697096824646,0.5357955098152161,0.7191160917282104,-0.03640749305486679,0.9962465763092041,0.5139128565788269,0.7578171491622925,-0.3929100036621094,0.9991427659988403,0.5447621941566467,0.8062135577201843,0.05328654497861862,0.37159180641174316,0.5377421379089355,0.8942486047744751,-0.3954947590827942,0.7909390926361084,0.6063662767410278,0.8217929601669312,0.014119732193648815,0.42795783281326294,0.618413507938385,0.8894044756889343,-0.3123217523097992,0.8673344254493713,0.6315317153930664,0.810261607170105,0.014721482992172241,0.38787490129470825,0.6436374187469482,0.8901155591011047,-0.3558077812194824,0.8607228398323059,0.6333935260772705,0.8140180706977844,-0.009243492037057877,0.378145307302475,0.6408364772796631,0.8726598024368286,-0.35325267910957336,0.84974205493927,0.610806941986084,0.8235455751419067,0.0028532419819384813,0.38127708435058594,0.6298093199729919,0.8694100379943848,-0.31226763129234314,0.8241308927536011,0.3545900583267212,0.6832436323165894,0.13302524387836456,0.9995603561401367,0.34080299735069275,0.7075464725494385,-0.13279427587985992,0.9997731447219849,0.2322980910539627,0.7853249907493591,0.10000737011432648,0.33387115597724915,0.23562872409820557,0.7997771501541138,-0.19115091860294342,0.9092243909835815,0.08711433410644531,0.8245603442192078,0.17668922245502472,0.539033055305481,0.07614216208457947,0.8428179025650024,-0.17507906258106232,0.934304416179657,0.06652286648750305,0.8050829172134399,0.1831062287092209,0.5796343088150024,0.05754414200782776,0.8134183883666992,-0.17817439138889313,0.9265502691268921,0.08363020420074463,0.8916339874267578,0.11791478097438812,0.6752955913543701,0.06690773367881775,0.9100877046585083,-0.2804596722126007,0.9198681712150574
plank_1008.jpg,pushup,up,incorrect,floored,incorrect,148.10738427027914,148.69621461386552,109.37400791960937,106.57528329348277,0.5975627303123474,0.7688475847244263,-0.2108965665102005,0.9982334971427917,0.6042382121086121,0.7593328356742859,-0.18812516331672668,0.9983150959014893,0.60367751121521,0.7580713033676147,-0.18826867640018463,0.9984163641929626,0.6030906438827515,0.75638347864151,-0.1883678138256073,0.9988740086555481,0.6028477549552917,0.758445680141449,-0.22836220264434814,0.9983579516410828,0.6012874841690063,0.7567022442817688,-0.22846075892448425,0.9985830783843994,0.5995892286300659,0.7546332478523254,-0.22852368652820587,0.9988192319869995,0.5878745317459106,0.7383933067321777,-0.07090714573860168,0.9983318448066711,0.5839471817016602,0.7391682863235474,-0.25275537371635437,0.9982709288597107,0.5843418836593628,0.7677042484283447,-0.16382230818271637,0.996479332447052,0.5823561549186707,0.7660719156265259,-0.217312291264534,0.9965107440948486,0.5326964855194092,0.7362500429153442,0.05827369540929794,0.9954826831817627,0.5146666765213013,0.7543290853500366,-0.29749351739883423,0.9990487098693848,0.5440645217895508,0.8266072273254395,0.08283372223377228,0.3652293384075165,0.5300375819206238,0.8745047450065613,-0.32329827547073364,0.8077650666236877,0.6063299775123596,0.8400731086730957,0.043201033025979996,0.40242353081703186,0.6183797717094421,0.888949990272522,-0.22297339141368866,0.8707401156425476,0.6411347389221191,0.8229303359985352,0.04416147619485855,0.3634375333786011,0.6433897018432617,0.8894794583320618,-0.25812676548957825,0.8612044453620911,0.6328393220901489,0.8241122364997864,0.037417925894260406,0.3536226153373718,0.6408214569091797,0.8723782300949097,-0.24875931441783905,0.8497859239578247,0.6161198019981384,0.8295302391052246,0.03728223219513893,0.3567602038383484,0.6300071477890015,0.8689143061637878,-0.22005128860473633,0.8234187364578247,0.35454419255256653,0.6884625554084778,0.12683331966400146,0.9995296597480774,0.3491784930229187,0.7009426355361938,-0.12646521627902985,0.999758243560791,0.24346919357776642,0.7932550311088562,0.0044258893467485905,0.3305123746395111,0.2475200891494751,0.8017740249633789,-0.2902371287345886,0.9166606664657593,0.09349782019853592,0.8236044645309448,0.0023628058843314648,0.5310916304588318,0.07991880923509598,0.8418946266174316,-0.3697798550128937,0.9393442869186401,0.06644370406866074,0.8061917424201965,-0.0001555843628011644,0.5795050859451294,0.0542588047683239,0.8184272646903992,-0.3811222314834595,0.9319877028465271,0.08343081176280975,0.890973687171936,-0.09942078590393066,0.6710121035575867,0.06543483585119247,0.9116039276123047,-0.5057051181793213,0.925746738910675
plank_1009.jpg,pushup,up,incorrect,floored,incorrect,150.9237948544174,150.81475399474166,110.01683856769048,109.73007817410362,0.5972334742546082,0.7687898874282837,0.022183727473020554,0.9982198476791382,0.6026439070701599,0.7601947784423828,0.04595094546675682,0.9983725547790527,0.6018945574760437,0.7590870261192322,0.04578306898474693,0.998470664024353,0.6010817289352417,0.7576385736465454,0.04567134380340576,0.9989163875579834,0.6017438173294067,0.7591890096664429,0.011695540510118008,0.9984087944030762,0.6003561019897461,0.7574542760848999,0.011625259183347225,0.9986299872398376,0.5988467931747437,0.7552348971366882,0.011528420262038708,0.9988774061203003,0.5865559577941895,0.7394595146179199,0.14350804686546326,0.9983993768692017,0.5837588310241699,0.7393680214881897,-0.00934494100511074,0.998347282409668,0.5841125845909119,0.7672470808029175,0.06073533743619919,0.9963969588279724,0.582306981086731,0.7656025290489197,0.015427038073539734,0.996406078338623,0.5267847776412964,0.7449268102645874,0.2265944927930832,0.995062530040741,0.5229756832122803,0.7486612200737,-0.08976509422063828,0.9989954233169556,0.5407778024673462,0.8409383893013,0.2105579823255539,0.3644687235355377,0.530117392539978,0.8608031272888184,-0.09553632885217667,0.8159072995185852,0.606575608253479,0.8545941114425659,0.16849634051322937,0.3851834833621979,0.6185531616210938,0.8863056302070618,0.02238975651562214,0.857974648475647,0.6446069478988647,0.843737006187439,0.17115502059459686,0.3449784219264984,0.643391489982605,0.8867799043655396,0.005087508819997311,0.8449050784111023,0.632920503616333,0.8411959409713745,0.18175819516181946,0.334725946187973,0.6409310698509216,0.8716405630111694,0.011535855010151863,0.8317071795463562,0.6226726770401001,0.8440864682197571,0.169673353433609,0.33721351623535156,0.6301677823066711,0.8677476644515991,0.025990495458245277,0.8041996955871582,0.3544102609157562,0.6951780915260315,0.11354126781225204,0.9995035529136658,0.3573533892631531,0.6941335201263428,-0.11321588605642319,0.9997507333755493,0.24565358459949493,0.7931591868400574,-0.012501698918640614,0.32588323950767517,0.2527751922607422,0.7956308722496033,-0.313294380903244,0.9230075478553772,0.09491853415966034,0.8277932405471802,-0.061281852424144745,0.5246182084083557,0.08420448005199432,0.8406676054000854,-0.46069636940956116,0.9433539509773254,0.0664161965250969,0.8070720434188843,-0.06887904554605484,0.5792317390441895,0.054296769201755524,0.8209351301193237,-0.47728031873703003,0.9359139800071716,0.08130107820034027,0.8920983076095581,-0.16355803608894348,0.6684486865997314,0.06513253599405289,0.9135902523994446,-0.5970228314399719,0.9304742217063904
